oob_regret,selected_candidate_index
0.017583818914818944,2
0.09002706454471263,5
0.002349212799328787,2
0.010778352182057804,3
0.09261192337709807,5
0.08228501464141963,5
0.07557711241386775,5
0.011412920104658109,3
0.003851024701363781,3
0.10221464768495067,5
0.0412575288160614,6
0.024010276058350544,6
0.005704807009690588,2
0.019825707273206122,2
0.03898862279751661,6
0.021669398608428397,2
0.08515067776251872,5
0.028411768154256167,2
0.04981677395597012,6
0.010634386080460911,2
0.028403993447445236,6
0.011921272864108517,6
0.011491197108119952,2
0.027386669027532812,2
0.00324468994996098,2
0.018448296716185975,6
0.030338135770224914,6
0.035661156339527586,2
0.015863617015247522,3
0.011893568287608874,2
0.015470846075582911,2
0.010073512523684575,3
0.04856754296856419,5
0.007076671522860012,3
0.006791178293122618,2
0.0,2
0.053074237597240004,5
0.09424148246683575,8
0.006112048489589739,2
0.016978983027770816,2
0.07829897651623348,5
0.004012672511752274,2
0.005933593586125982,3
0.01929112656911039,2
0.0028791807893563948,3
0.014205988003171077,3
0.06914766605605288,5
0.01362228419095475,3
0.05799852957325438,5
0.009908323213959028,6
0.01113712136045962,3
0.06489907716678023,6
0.015275603801484072,3
0.02270413737727711,3
0.010123587377443441,2
0.01163314717878057,2
0.013437182771562778,6
0.08022867718746261,6
0.04383211099167547,6
0.020006051331229097,2
0.02772250372105428,2
0.0,2
0.03886656490785628,6
0.0675151280841363,0
0.02267404703270029,3
0.01905322483390927,3
0.033389522626797355,2
0.010004313058403214,3
0.004977164253161137,3
0.05414256522796122,5
0.008069795366207694,2
0.02534034283582151,2
0.008703450940766175,2
0.08989220595979175,5
0.014090975372788889,3
0.01745125170259043,3
0.008146130361606871,3
0.015758796308651832,2
0.026415243254066023,6
0.13769564621514865,5
0.020308092548732032,2
0.0030596473893918785,2
0.011989323016414088,6
0.03365018612439269,2
0.0540086054824844,6
0.02324049635621217,3
0.012565411043850422,3
0.01893058044840301,2
0.06147014888046237,6
0.2925305877109964,8
0.0,2
0.057137039082206034,6
0.02695457505953673,6
0.03141639694061124,2
0.06301040435624602,1
0.027210116721271813,2
0.030989788582566652,6
0.0847979973395599,6
0.02173985913388432,6
0.10007407494234938,0
0.020651754983701517,2
0.082181023874284,0
0.03889312686580519,2
0.10235512205461651,1
0.013380188056763831,2
0.03562498558384089,6
0.007700134758842139,3
0.030604533737359177,6
0.0175115053027671,2
0.05184474463385588,5
0.031564251309582514,2
0.029971243041373163,3
0.016170394804970123,3
0.05637033835723157,5
0.05519498703842732,1
0.014542889870030024,2
0.08358749250936615,8
0.0,2
0.011720361985754157,3
0.0656460799937651,5
0.019285820801924355,2
0.14256886485434928,5
0.023111164940092244,2
0.002246945591377447,2
0.020205280354386138,2
0.014809394532471556,6
0.01415137144330586,3
0.016165701893183837,2
0.019600118744131062,3
0.07919812746740487,5
0.022420228680963383,2
0.01003949709882937,3
0.049586800232040484,5
0.044523953886423925,5
0.011020147529141697,3
0.0031849752133098486,2
0.07215742273536953,5
0.038559956356984226,6
0.02321492088784874,2
0.010691873975506291,3
0.02484958265514714,3
0.02777934190255496,6
0.017937969966765832,3
0.0014847783171335338,2
0.018863975347106432,3
0.06647515653515733,5
0.017584146467295503,2
0.06490489846612713,5
0.01410841939220045,3
0.007332101257276624,3
0.01949997100324366,2
0.011761551441506923,2
0.0,2
0.021250325323634522,2
0.051187648651339276,6
0.009128362961578373,2
0.021543749816552382,5
0.00814278294714367,2
0.004063031778708787,2
0.017042063343582797,2
0.007233032063182265,2
0.07436057949353941,5
0.029419405667889864,6
0.03340234883138293,6
0.08403681414836298,0
0.017108329309774642,3
0.015965526610572572,3
0.05464656614608082,5
0.004480247927927519,2
0.017572088221582544,2
