normalization,model,seed,unit_id,denominator_definition,q,epsilon_fraction,rmse_cycles,eligible_windows,late_events,lpr
global,asym,2026,B0044,J,0.2,0.05,32.54222706000569,23,0,0.0
global,asym,2026,B0048,J,0.2,0.05,12.094327460491638,15,15,1.0
global,asym,2026,B0055,J,0.2,0.05,27.027815324412657,21,0,0.0
global,asym,2026,B0007,J_plus_1,0.05,0.0,64.27776280053014,9,9,1.0
global,asym,2026,B0044,J_plus_1,0.05,0.0,32.54222706000569,6,0,0.0
global,asym,2026,B0048,J_plus_1,0.05,0.0,12.094327460491638,4,4,1.0
global,asym,2026,B0055,J_plus_1,0.05,0.0,27.027815324412657,6,1,0.16666666666666666
global,asym,2026,B0007,J_plus_1,0.05,0.02,64.27776280053014,9,9,1.0
global,asym,2026,B0044,J_plus_1,0.05,0.02,32.54222706000569,6,0,0.0
global,asym,2026,B0048,J_plus_1,0.05,0.02,12.094327460491638,4,4,1.0
global,asym,2026,B0055,J_plus_1,0.05,0.02,27.027815324412657,6,0,0.0
global,asym,2026,B0007,J_plus_1,0.05,0.05,64.27776280053014,9,9,1.0
global,asym,2026,B0044,J_plus_1,0.05,0.05,32.54222706000569,6,0,0.0
global,asym,2026,B0048,J_plus_1,0.05,0.05,12.094327460491638,4,4,1.0
global,asym,2026,B0055,J_plus_1,0.05,0.05,27.027815324412657,6,0,0.0
global,asym,2026,B0007,J_plus_1,0.1,0.0,64.27776280053014,17,17,1.0
global,asym,2026,B0044,J_plus_1,0.1,0.0,32.54222706000569,12,0,0.0
global,asym,2026,B0048,J_plus_1,0.1,0.0,12.094327460491638,8,8,1.0
global,asym,2026,B0055,J_plus_1,0.1,0.0,27.027815324412657,11,4,0.36363636363636365
global,asym,2026,B0007,J_plus_1,0.1,0.02,64.27776280053014,17,17,1.0
global,asym,2026,B0044,J_plus_1,0.1,0.02,32.54222706000569,12,0,0.0
global,asym,2026,B0048,J_plus_1,0.1,0.02,12.094327460491638,8,8,1.0
global,asym,2026,B0055,J_plus_1,0.1,0.02,27.027815324412657,11,0,0.0
global,asym,2026,B0007,J_plus_1,0.1,0.05,64.27776280053014,17,17,1.0
global,asym,2026,B0044,J_plus_1,0.1,0.05,32.54222706000569,12,0,0.0
global,asym,2026,B0048,J_plus_1,0.1,0.05,12.094327460491638,8,8,1.0
global,asym,2026,B0055,J_plus_1,0.1,0.05,27.027815324412657,11,0,0.0
global,asym,2026,B0007,J_plus_1,0.2,0.0,64.27776280053014,34,26,0.7647058823529411
global,asym,2026,B0044,J_plus_1,0.2,0.0,32.54222706000569,23,7,0.30434782608695654
global,asym,2026,B0048,J_plus_1,0.2,0.0,12.094327460491638,15,15,1.0
global,asym,2026,B0055,J_plus_1,0.2,0.0,27.027815324412657,21,14,0.6666666666666666
global,asym,2026,B0007,J_plus_1,0.2,0.02,64.27776280053014,34,23,0.6764705882352942
global,asym,2026,B0044,J_plus_1,0.2,0.02,32.54222706000569,23,0,0.0
global,asym,2026,B0048,J_plus_1,0.2,0.02,12.094327460491638,15,15,1.0
global,asym,2026,B0055,J_plus_1,0.2,0.02,27.027815324412657,21,7,0.3333333333333333
global,asym,2026,B0007,J_plus_1,0.2,0.05,64.27776280053014,34,17,0.5
global,asym,2026,B0044,J_plus_1,0.2,0.05,32.54222706000569,23,0,0.0
global,asym,2026,B0048,J_plus_1,0.2,0.05,12.094327460491638,15,15,1.0
global,asym,2026,B0055,J_plus_1,0.2,0.05,27.027815324412657,21,0,0.0
temperature,core,42,B0007,J,0.05,0.0,50.131958493743106,9,9,1.0
temperature,core,42,B0044,J,0.05,0.0,19.24935098313429,6,0,0.0
temperature,core,42,B0048,J,0.05,0.0,4.1797918270780485,4,2,0.5
temperature,core,42,B0055,J,0.05,0.0,14.430798362722696,6,6,1.0
temperature,core,42,B0007,J,0.05,0.02,50.131958493743106,9,9,1.0
temperature,core,42,B0044,J,0.05,0.02,19.24935098313429,6,0,0.0
temperature,core,42,B0048,J,0.05,0.02,4.1797918270780485,4,0,0.0
temperature,core,42,B0055,J,0.05,0.02,14.430798362722696,6,6,1.0
temperature,core,42,B0007,J,0.05,0.05,50.131958493743106,9,9,1.0
temperature,core,42,B0044,J,0.05,0.05,19.24935098313429,6,0,0.0
temperature,core,42,B0048,J,0.05,0.05,4.1797918270780485,4,0,0.0
temperature,core,42,B0055,J,0.05,0.05,14.430798362722696,6,0,0.0
temperature,core,42,B0007,J,0.1,0.0,50.131958493743106,17,17,1.0
temperature,core,42,B0044,J,0.1,0.0,19.24935098313429,12,0,0.0
temperature,core,42,B0048,J,0.1,0.0,4.1797918270780485,8,3,0.375
temperature,core,42,B0055,J,0.1,0.0,14.430798362722696,11,11,1.0
temperature,core,42,B0007,J,0.1,0.02,50.131958493743106,17,17,1.0
temperature,core,42,B0044,J,0.1,0.02,19.24935098313429,12,0,0.0
temperature,core,42,B0048,J,0.1,0.02,4.1797918270780485,8,0,0.0
temperature,core,42,B0055,J,0.1,0.02,14.430798362722696,11,11,1.0
temperature,core,42,B0007,J,0.1,0.05,50.131958493743106,17,17,1.0
temperature,core,42,B0044,J,0.1,0.05,19.24935098313429,12,0,0.0
temperature,core,42,B0048,J,0.1,0.05,4.1797918270780485,8,0,0.0
temperature,core,42,B0055,J,0.1,0.05,14.430798362722696,11,0,0.0
temperature,core,42,B0007,J,0.2,0.0,50.131958493743106,34,30,0.8823529411764706
temperature,core,42,B0044,J,0.2,0.0,19.24935098313429,23,7,0.30434782608695654
temperature,core,42,B0048,J,0.2,0.0,4.1797918270780485,15,3,0.2
temperature,core,42,B0055,J,0.2,0.0,14.430798362722696,21,21,1.0
temperature,core,42,B0007,J,0.2,0.02,50.131958493743106,34,26,0.7647058823529411
temperature,core,42,B0044,J,0.2,0.02,19.24935098313429,23,0,0.0
temperature,core,42,B0048,J,0.2,0.02,4.1797918270780485,15,0,0.0
temperature,core,42,B0055,J,0.2,0.02,14.430798362722696,21,21,1.0
temperature,core,42,B0007,J,0.2,0.05,50.131958493743106,34,17,0.5
temperature,core,42,B0044,J,0.2,0.05,19.24935098313429,23,0,0.0
temperature,core,42,B0048,J,0.2,0.05,4.1797918270780485,15,0,0.0
temperature,core,42,B0055,J,0.2,0.05,14.430798362722696,21,5,0.23809523809523808
temperature,core,42,B0007,J_plus_1,0.05,0.0,50.131958493743106,9,9,1.0
temperature,core,42,B0044,J_plus_1,0.05,0.0,19.24935098313429,6,0,0.0
temperature,core,42,B0048,J_plus_1,0.05,0.0,4.1797918270780485,4,2,0.5
temperature,core,42,B0055,J_plus_1,0.05,0.0,14.430798362722696,6,6,1.0
temperature,core,42,B0007,J_plus_1,0.05,0.02,50.131958493743106,9,9,1.0
temperature,core,42,B0044,J_plus_1,0.05,0.02,19.24935098313429,6,0,0.0
temperature,core,42,B0048,J_plus_1,0.05,0.02,4.1797918270780485,4,0,0.0
temperature,core,42,B0055,J_plus_1,0.05,0.02,14.430798362722696,6,6,1.0
temperature,core,42,B0007,J_plus_1,0.05,0.05,50.131958493743106,9,9,1.0
temperature,core,42,B0044,J_plus_1,0.05,0.05,19.24935098313429,6,0,0.0
temperature,core,42,B0048,J_plus_1,0.05,0.05,4.1797918270780485,4,0,0.0
temperature,core,42,B0055,J_plus_1,0.05,0.05,14.430798362722696,6,0,0.0
temperature,core,42,B0007,J_plus_1,0.1,0.0,50.131958493743106,17,17,1.0
temperature,core,42,B0044,J_plus_1,0.1,0.0,19.24935098313429,12,0,0.0
temperature,core,42,B0048,J_plus_1,0.1,0.0,4.1797918270780485,8,3,0.375
temperature,core,42,B0055,J_plus_1,0.1,0.0,14.430798362722696,11,11,1.0
temperature,core,42,B0007,J_plus_1,0.1,0.02,50.131958493743106,17,17,1.0
temperature,core,42,B0044,J_plus_1,0.1,0.02,19.24935098313429,12,0,0.0
temperature,core,42,B0048,J_plus_1,0.1,0.02,4.1797918270780485,8,0,0.0
temperature,core,42,B0055,J_plus_1,0.1,0.02,14.430798362722696,11,11,1.0
temperature,core,42,B0007,J_plus_1,0.1,0.05,50.131958493743106,17,17,1.0
temperature,core,42,B0044,J_plus_1,0.1,0.05,19.24935098313429,12,0,0.0
temperature,core,42,B0048,J_plus_1,0.1,0.05,4.1797918270780485,8,0,0.0
temperature,core,42,B0055,J_plus_1,0.1,0.05,14.430798362722696,11,0,0.0
temperature,core,42,B0007,J_plus_1,0.2,0.0,50.131958493743106,34,30,0.8823529411764706
temperature,core,42,B0044,J_plus_1,0.2,0.0,19.24935098313429,23,7,0.30434782608695654
temperature,core,42,B0048,J_plus_1,0.2,0.0,4.1797918270780485,15,3,0.2
temperature,core,42,B0055,J_plus_1,0.2,0.0,14.430798362722696,21,21,1.0
temperature,core,42,B0007,J_plus_1,0.2,0.02,50.131958493743106,34,26,0.7647058823529411
temperature,core,42,B0044,J_plus_1,0.2,0.02,19.24935098313429,23,0,0.0
temperature,core,42,B0048,J_plus_1,0.2,0.02,4.1797918270780485,15,0,0.0
temperature,core,42,B0055,J_plus_1,0.2,0.02,14.430798362722696,21,21,1.0
temperature,core,42,B0007,J_plus_1,0.2,0.05,50.131958493743106,34,17,0.5
temperature,core,42,B0044,J_plus_1,0.2,0.05,19.24935098313429,23,0,0.0
temperature,core,42,B0048,J_plus_1,0.2,0.05,4.1797918270780485,15,0,0.0
temperature,core,42,B0055,J_plus_1,0.2,0.05,14.430798362722696,21,5,0.23809523809523808
temperature,core,123,B0007,J,0.05,0.0,49.97492803203309,9,9,1.0
temperature,core,123,B0044,J,0.05,0.0,19.384796853944657,6,1,0.16666666666666666
temperature,core,123,B0048,J,0.05,0.0,2.355723163548551,4,4,1.0
temperature,core,123,B0055,J,0.05,0.0,15.534832964226844,6,6,1.0
temperature,core,123,B0007,J,0.05,0.02,49.97492803203309,9,9,1.0
temperature,core,123,B0044,J,0.05,0.02,19.384796853944657,6,0,0.0
temperature,core,123,B0048,J,0.05,0.02,2.355723163548551,4,0,0.0
temperature,core,123,B0055,J,0.05,0.02,15.534832964226844,6,6,1.0
temperature,core,123,B0007,J,0.05,0.05,49.97492803203309,9,9,1.0
temperature,core,123,B0044,J,0.05,0.05,19.384796853944657,6,0,0.0
temperature,core,123,B0048,J,0.05,0.05,2.355723163548551,4,0,0.0
temperature,core,123,B0055,J,0.05,0.05,15.534832964226844,6,6,1.0
temperature,core,123,B0007,J,0.1,0.0,49.97492803203309,17,17,1.0
temperature,core,123,B0044,J,0.1,0.0,19.384796853944657,12,5,0.4166666666666667
temperature,core,123,B0048,J,0.1,0.0,2.355723163548551,8,8,1.0
temperature,core,123,B0055,J,0.1,0.0,15.534832964226844,11,11,1.0
temperature,core,123,B0007,J,0.1,0.02,49.97492803203309,17,17,1.0
temperature,core,123,B0044,J,0.1,0.02,19.384796853944657,12,0,0.0
temperature,core,123,B0048,J,0.1,0.02,2.355723163548551,8,0,0.0
temperature,core,123,B0055,J,0.1,0.02,15.534832964226844,11,11,1.0
temperature,core,123,B0007,J,0.1,0.05,49.97492803203309,17,17,1.0
temperature,core,123,B0044,J,0.1,0.05,19.384796853944657,12,0,0.0
temperature,core,123,B0048,J,0.1,0.05,2.355723163548551,8,0,0.0
temperature,core,123,B0055,J,0.1,0.05,15.534832964226844,11,11,1.0
temperature,core,123,B0007,J,0.2,0.0,49.97492803203309,34,34,1.0
temperature,core,123,B0044,J,0.2,0.0,19.384796853944657,23,13,0.5652173913043478
temperature,core,123,B0048,J,0.2,0.0,2.355723163548551,15,8,0.5333333333333333
temperature,core,123,B0055,J,0.2,0.0,15.534832964226844,21,21,1.0
temperature,core,123,B0007,J,0.2,0.02,49.97492803203309,34,30,0.8823529411764706
temperature,core,123,B0044,J,0.2,0.02,19.384796853944657,23,0,0.0
temperature,core,123,B0048,J,0.2,0.02,2.355723163548551,15,0,0.0
temperature,core,123,B0055,J,0.2,0.02,15.534832964226844,21,21,1.0
temperature,core,123,B0007,J,0.2,0.05,49.97492803203309,34,21,0.6176470588235294
temperature,core,123,B0044,J,0.2,0.05,19.384796853944657,23,0,0.0
temperature,core,123,B0048,J,0.2,0.05,2.355723163548551,15,0,0.0
temperature,core,123,B0055,J,0.2,0.05,15.534832964226844,21,21,1.0
temperature,core,123,B0007,J_plus_1,0.05,0.0,49.97492803203309,9,9,1.0
temperature,core,123,B0044,J_plus_1,0.05,0.0,19.384796853944657,6,1,0.16666666666666666
temperature,core,123,B0048,J_plus_1,0.05,0.0,2.355723163548551,4,4,1.0
temperature,core,123,B0055,J_plus_1,0.05,0.0,15.534832964226844,6,6,1.0
temperature,core,123,B0007,J_plus_1,0.05,0.02,49.97492803203309,9,9,1.0
temperature,core,123,B0044,J_plus_1,0.05,0.02,19.384796853944657,6,0,0.0
temperature,core,123,B0048,J_plus_1,0.05,0.02,2.355723163548551,4,0,0.0
temperature,core,123,B0055,J_plus_1,0.05,0.02,15.534832964226844,6,6,1.0
temperature,core,123,B0007,J_plus_1,0.05,0.05,49.97492803203309,9,9,1.0
temperature,core,123,B0044,J_plus_1,0.05,0.05,19.384796853944657,6,0,0.0
temperature,core,123,B0048,J_plus_1,0.05,0.05,2.355723163548551,4,0,0.0
temperature,core,123,B0055,J_plus_1,0.05,0.05,15.534832964226844,6,6,1.0
temperature,core,123,B0007,J_plus_1,0.1,0.0,49.97492803203309,17,17,1.0
temperature,core,123,B0044,J_plus_1,0.1,0.0,19.384796853944657,12,5,0.4166666666666667
temperature,core,123,B0048,J_plus_1,0.1,0.0,2.355723163548551,8,8,1.0
temperature,core,123,B0055,J_plus_1,0.1,0.0,15.534832964226844,11,11,1.0
temperature,core,123,B0007,J_plus_1,0.1,0.02,49.97492803203309,17,17,1.0
temperature,core,123,B0044,J_plus_1,0.1,0.02,19.384796853944657,12,0,0.0
temperature,core,123,B0048,J_plus_1,0.1,0.02,2.355723163548551,8,0,0.0
temperature,core,123,B0055,J_plus_1,0.1,0.02,15.534832964226844,11,11,1.0
temperature,core,123,B0007,J_plus_1,0.1,0.05,49.97492803203309,17,17,1.0
temperature,core,123,B0044,J_plus_1,0.1,0.05,19.384796853944657,12,0,0.0
temperature,core,123,B0048,J_plus_1,0.1,0.05,2.355723163548551,8,0,0.0
temperature,core,123,B0055,J_plus_1,0.1,0.05,15.534832964226844,11,11,1.0
temperature,core,123,B0007,J_plus_1,0.2,0.0,49.97492803203309,34,34,1.0
temperature,core,123,B0044,J_plus_1,0.2,0.0,19.384796853944657,23,13,0.5652173913043478
temperature,core,123,B0048,J_plus_1,0.2,0.0,2.355723163548551,15,8,0.5333333333333333
temperature,core,123,B0055,J_plus_1,0.2,0.0,15.534832964226844,21,21,1.0
temperature,core,123,B0007,J_plus_1,0.2,0.02,49.97492803203309,34,30,0.8823529411764706
temperature,core,123,B0044,J_plus_1,0.2,0.02,19.384796853944657,23,0,0.0
temperature,core,123,B0048,J_plus_1,0.2,0.02,2.355723163548551,15,0,0.0
temperature,core,123,B0055,J_plus_1,0.2,0.02,15.534832964226844,21,21,1.0
temperature,core,123,B0007,J_plus_1,0.2,0.05,49.97492803203309,34,21,0.6176470588235294
temperature,core,123,B0044,J_plus_1,0.2,0.05,19.384796853944657,23,0,0.0
temperature,core,123,B0048,J_plus_1,0.2,0.05,2.355723163548551,15,0,0.0
temperature,core,123,B0055,J_plus_1,0.2,0.05,15.534832964226844,21,21,1.0
temperature,core,2024,B0007,J,0.05,0.0,47.80298495254162,9,8,0.8888888888888888
temperature,core,2024,B0044,J,0.05,0.0,17.282984902392418,6,4,0.6666666666666666
temperature,core,2024,B0048,J,0.05,0.0,1.863106307968523,4,4,1.0
temperature,core,2024,B0055,J,0.05,0.0,12.330614989059377,6,6,1.0
temperature,core,2024,B0007,J,0.05,0.02,47.80298495254162,9,2,0.2222222222222222
temperature,core,2024,B0044,J,0.05,0.02,17.282984902392418,6,2,0.3333333333333333
temperature,core,2024,B0048,J,0.05,0.02,1.863106307968523,4,4,1.0
temperature,core,2024,B0055,J,0.05,0.02,12.330614989059377,6,6,1.0
temperature,core,2024,B0007,J,0.05,0.05,47.80298495254162,9,0,0.0
temperature,core,2024,B0044,J,0.05,0.05,17.282984902392418,6,0,0.0
temperature,core,2024,B0048,J,0.05,0.05,1.863106307968523,4,3,0.75
temperature,core,2024,B0055,J,0.05,0.05,12.330614989059377,6,0,0.0
temperature,core,2024,B0007,J,0.1,0.0,47.80298495254162,17,8,0.47058823529411764
temperature,core,2024,B0044,J,0.1,0.0,17.282984902392418,12,10,0.8333333333333334
temperature,core,2024,B0048,J,0.1,0.0,1.863106307968523,8,8,1.0
temperature,core,2024,B0055,J,0.1,0.0,12.330614989059377,11,11,1.0
temperature,core,2024,B0007,J,0.1,0.02,47.80298495254162,17,2,0.11764705882352941
temperature,core,2024,B0044,J,0.1,0.02,17.282984902392418,12,2,0.16666666666666666
temperature,core,2024,B0048,J,0.1,0.02,1.863106307968523,8,7,0.875
temperature,core,2024,B0055,J,0.1,0.02,12.330614989059377,11,9,0.8181818181818182
temperature,core,2024,B0007,J,0.1,0.05,47.80298495254162,17,0,0.0
temperature,core,2024,B0044,J,0.1,0.05,17.282984902392418,12,0,0.0
temperature,core,2024,B0048,J,0.1,0.05,1.863106307968523,8,3,0.375
temperature,core,2024,B0055,J,0.1,0.05,12.330614989059377,11,0,0.0
temperature,core,2024,B0007,J,0.2,0.0,47.80298495254162,34,8,0.23529411764705882
temperature,core,2024,B0044,J,0.2,0.0,17.282984902392418,23,21,0.9130434782608695
temperature,core,2024,B0048,J,0.2,0.0,1.863106307968523,15,15,1.0
temperature,core,2024,B0055,J,0.2,0.0,12.330614989059377,21,21,1.0
temperature,core,2024,B0007,J,0.2,0.02,47.80298495254162,34,2,0.058823529411764705
temperature,core,2024,B0044,J,0.2,0.02,17.282984902392418,23,10,0.43478260869565216
temperature,core,2024,B0048,J,0.2,0.02,1.863106307968523,15,8,0.5333333333333333
temperature,core,2024,B0055,J,0.2,0.02,12.330614989059377,21,18,0.8571428571428571
temperature,core,2024,B0007,J,0.2,0.05,47.80298495254162,34,0,0.0
temperature,core,2024,B0044,J,0.2,0.05,17.282984902392418,23,0,0.0
temperature,core,2024,B0048,J,0.2,0.05,1.863106307968523,15,3,0.2
temperature,core,2024,B0055,J,0.2,0.05,12.330614989059377,21,0,0.0
temperature,core,2024,B0007,J_plus_1,0.05,0.0,47.80298495254162,9,8,0.8888888888888888
temperature,core,2024,B0044,J_plus_1,0.05,0.0,17.282984902392418,6,4,0.6666666666666666
temperature,core,2024,B0048,J_plus_1,0.05,0.0,1.863106307968523,4,4,1.0
temperature,core,2024,B0055,J_plus_1,0.05,0.0,12.330614989059377,6,6,1.0
temperature,core,2024,B0007,J_plus_1,0.05,0.02,47.80298495254162,9,2,0.2222222222222222
temperature,core,2024,B0044,J_plus_1,0.05,0.02,17.282984902392418,6,2,0.3333333333333333
temperature,core,2024,B0048,J_plus_1,0.05,0.02,1.863106307968523,4,4,1.0
temperature,core,2024,B0055,J_plus_1,0.05,0.02,12.330614989059377,6,6,1.0
temperature,core,2024,B0007,J_plus_1,0.05,0.05,47.80298495254162,9,0,0.0
temperature,core,2024,B0044,J_plus_1,0.05,0.05,17.282984902392418,6,0,0.0
temperature,core,2024,B0048,J_plus_1,0.05,0.05,1.863106307968523,4,2,0.5
temperature,core,2024,B0055,J_plus_1,0.05,0.05,12.330614989059377,6,0,0.0
temperature,core,2024,B0007,J_plus_1,0.1,0.0,47.80298495254162,17,8,0.47058823529411764
temperature,core,2024,B0044,J_plus_1,0.1,0.0,17.282984902392418,12,10,0.8333333333333334
temperature,core,2024,B0048,J_plus_1,0.1,0.0,1.863106307968523,8,8,1.0
temperature,core,2024,B0055,J_plus_1,0.1,0.0,12.330614989059377,11,11,1.0
temperature,core,2024,B0007,J_plus_1,0.1,0.02,47.80298495254162,17,2,0.11764705882352941
temperature,core,2024,B0044,J_plus_1,0.1,0.02,17.282984902392418,12,2,0.16666666666666666
temperature,core,2024,B0048,J_plus_1,0.1,0.02,1.863106307968523,8,7,0.875
temperature,core,2024,B0055,J_plus_1,0.1,0.02,12.330614989059377,11,9,0.8181818181818182
temperature,core,2024,B0007,J_plus_1,0.1,0.05,47.80298495254162,17,0,0.0
temperature,core,2024,B0044,J_plus_1,0.1,0.05,17.282984902392418,12,0,0.0
temperature,core,2024,B0048,J_plus_1,0.1,0.05,1.863106307968523,8,2,0.25
temperature,core,2024,B0055,J_plus_1,0.1,0.05,12.330614989059377,11,0,0.0
temperature,core,2024,B0007,J_plus_1,0.2,0.0,47.80298495254162,34,8,0.23529411764705882
temperature,core,2024,B0044,J_plus_1,0.2,0.0,17.282984902392418,23,21,0.9130434782608695
temperature,core,2024,B0048,J_plus_1,0.2,0.0,1.863106307968523,15,15,1.0
temperature,core,2024,B0055,J_plus_1,0.2,0.0,12.330614989059377,21,21,1.0
temperature,core,2024,B0007,J_plus_1,0.2,0.02,47.80298495254162,34,2,0.058823529411764705
temperature,core,2024,B0044,J_plus_1,0.2,0.02,17.282984902392418,23,10,0.43478260869565216
temperature,core,2024,B0048,J_plus_1,0.2,0.02,1.863106307968523,15,7,0.4666666666666667
temperature,core,2024,B0055,J_plus_1,0.2,0.02,12.330614989059377,21,18,0.8571428571428571
temperature,core,2024,B0007,J_plus_1,0.2,0.05,47.80298495254162,34,0,0.0
temperature,core,2024,B0044,J_plus_1,0.2,0.05,17.282984902392418,23,0,0.0
temperature,core,2024,B0048,J_plus_1,0.2,0.05,1.863106307968523,15,2,0.13333333333333333
temperature,core,2024,B0055,J_plus_1,0.2,0.05,12.330614989059377,21,0,0.0
temperature,core,2025,B0007,J,0.05,0.0,48.38668792651964,9,3,0.3333333333333333
temperature,core,2025,B0044,J,0.05,0.0,18.191265281350915,6,4,0.6666666666666666
temperature,core,2025,B0048,J,0.05,0.0,2.675294729478243,4,4,1.0
temperature,core,2025,B0055,J,0.05,0.0,13.204150298809209,6,2,0.3333333333333333
temperature,core,2025,B0007,J,0.05,0.02,48.38668792651964,9,0,0.0
temperature,core,2025,B0044,J,0.05,0.02,18.191265281350915,6,1,0.16666666666666666
temperature,core,2025,B0048,J,0.05,0.02,2.675294729478243,4,3,0.75
temperature,core,2025,B0055,J,0.05,0.02,13.204150298809209,6,0,0.0
temperature,core,2025,B0007,J,0.05,0.05,48.38668792651964,9,0,0.0
temperature,core,2025,B0044,J,0.05,0.05,18.191265281350915,6,0,0.0
temperature,core,2025,B0048,J,0.05,0.05,2.675294729478243,4,1,0.25
temperature,core,2025,B0055,J,0.05,0.05,13.204150298809209,6,0,0.0
temperature,core,2025,B0007,J,0.1,0.0,48.38668792651964,17,3,0.17647058823529413
temperature,core,2025,B0044,J,0.1,0.0,18.191265281350915,12,5,0.4166666666666667
temperature,core,2025,B0048,J,0.1,0.0,2.675294729478243,8,7,0.875
temperature,core,2025,B0055,J,0.1,0.0,13.204150298809209,11,2,0.18181818181818182
temperature,core,2025,B0007,J,0.1,0.02,48.38668792651964,17,0,0.0
temperature,core,2025,B0044,J,0.1,0.02,18.191265281350915,12,1,0.08333333333333333
temperature,core,2025,B0048,J,0.1,0.02,2.675294729478243,8,3,0.375
temperature,core,2025,B0055,J,0.1,0.02,13.204150298809209,11,0,0.0
temperature,core,2025,B0007,J,0.1,0.05,48.38668792651964,17,0,0.0
temperature,core,2025,B0044,J,0.1,0.05,18.191265281350915,12,0,0.0
temperature,core,2025,B0048,J,0.1,0.05,2.675294729478243,8,1,0.125
temperature,core,2025,B0055,J,0.1,0.05,13.204150298809209,11,0,0.0
temperature,core,2025,B0007,J,0.2,0.0,48.38668792651964,34,3,0.08823529411764706
temperature,core,2025,B0044,J,0.2,0.0,18.191265281350915,23,14,0.6086956521739131
temperature,core,2025,B0048,J,0.2,0.0,2.675294729478243,15,11,0.7333333333333333
temperature,core,2025,B0055,J,0.2,0.0,13.204150298809209,21,10,0.47619047619047616
temperature,core,2025,B0007,J,0.2,0.02,48.38668792651964,34,0,0.0
temperature,core,2025,B0044,J,0.2,0.02,18.191265281350915,23,8,0.34782608695652173
temperature,core,2025,B0048,J,0.2,0.02,2.675294729478243,15,3,0.2
temperature,core,2025,B0055,J,0.2,0.02,13.204150298809209,21,3,0.14285714285714285
temperature,core,2025,B0007,J,0.2,0.05,48.38668792651964,34,0,0.0
temperature,core,2025,B0044,J,0.2,0.05,18.191265281350915,23,3,0.13043478260869565
temperature,core,2025,B0048,J,0.2,0.05,2.675294729478243,15,1,0.06666666666666667
temperature,core,2025,B0055,J,0.2,0.05,13.204150298809209,21,0,0.0
temperature,core,2025,B0007,J_plus_1,0.05,0.0,48.38668792651964,9,3,0.3333333333333333
temperature,core,2025,B0044,J_plus_1,0.05,0.0,18.191265281350915,6,4,0.6666666666666666
temperature,core,2025,B0048,J_plus_1,0.05,0.0,2.675294729478243,4,4,1.0
temperature,core,2025,B0055,J_plus_1,0.05,0.0,13.204150298809209,6,2,0.3333333333333333
temperature,core,2025,B0007,J_plus_1,0.05,0.02,48.38668792651964,9,0,0.0
temperature,core,2025,B0044,J_plus_1,0.05,0.02,18.191265281350915,6,1,0.16666666666666666
temperature,core,2025,B0048,J_plus_1,0.05,0.02,2.675294729478243,4,3,0.75
temperature,core,2025,B0055,J_plus_1,0.05,0.02,13.204150298809209,6,0,0.0
temperature,core,2025,B0007,J_plus_1,0.05,0.05,48.38668792651964,9,0,0.0
temperature,core,2025,B0044,J_plus_1,0.05,0.05,18.191265281350915,6,0,0.0
temperature,core,2025,B0048,J_plus_1,0.05,0.05,2.675294729478243,4,0,0.0
temperature,core,2025,B0055,J_plus_1,0.05,0.05,13.204150298809209,6,0,0.0
temperature,core,2025,B0007,J_plus_1,0.1,0.0,48.38668792651964,17,3,0.17647058823529413
temperature,core,2025,B0044,J_plus_1,0.1,0.0,18.191265281350915,12,5,0.4166666666666667
temperature,core,2025,B0048,J_plus_1,0.1,0.0,2.675294729478243,8,7,0.875
temperature,core,2025,B0055,J_plus_1,0.1,0.0,13.204150298809209,11,2,0.18181818181818182
temperature,core,2025,B0007,J_plus_1,0.1,0.02,48.38668792651964,17,0,0.0
temperature,core,2025,B0044,J_plus_1,0.1,0.02,18.191265281350915,12,1,0.08333333333333333
temperature,core,2025,B0048,J_plus_1,0.1,0.02,2.675294729478243,8,3,0.375
temperature,core,2025,B0055,J_plus_1,0.1,0.02,13.204150298809209,11,0,0.0
temperature,core,2025,B0007,J_plus_1,0.1,0.05,48.38668792651964,17,0,0.0
temperature,core,2025,B0044,J_plus_1,0.1,0.05,18.191265281350915,12,0,0.0
temperature,core,2025,B0048,J_plus_1,0.1,0.05,2.675294729478243,8,0,0.0
temperature,core,2025,B0055,J_plus_1,0.1,0.05,13.204150298809209,11,0,0.0
temperature,core,2025,B0007,J_plus_1,0.2,0.0,48.38668792651964,34,3,0.08823529411764706
temperature,core,2025,B0044,J_plus_1,0.2,0.0,18.191265281350915,23,14,0.6086956521739131
temperature,core,2025,B0048,J_plus_1,0.2,0.0,2.675294729478243,15,11,0.7333333333333333
temperature,core,2025,B0055,J_plus_1,0.2,0.0,13.204150298809209,21,10,0.47619047619047616
temperature,core,2025,B0007,J_plus_1,0.2,0.02,48.38668792651964,34,0,0.0
temperature,core,2025,B0044,J_plus_1,0.2,0.02,18.191265281350915,23,8,0.34782608695652173
temperature,core,2025,B0048,J_plus_1,0.2,0.02,2.675294729478243,15,3,0.2
temperature,core,2025,B0055,J_plus_1,0.2,0.02,13.204150298809209,21,3,0.14285714285714285
temperature,core,2025,B0007,J_plus_1,0.2,0.05,48.38668792651964,34,0,0.0
temperature,core,2025,B0044,J_plus_1,0.2,0.05,18.191265281350915,23,3,0.13043478260869565
temperature,core,2025,B0048,J_plus_1,0.2,0.05,2.675294729478243,15,0,0.0
temperature,core,2025,B0055,J_plus_1,0.2,0.05,13.204150298809209,21,0,0.0
